Lon,Lat,Time
-97.65430898198451,31.044719868163913,2024-04-05T05:29:10Z
-97.65445491113735,31.044596910009805,2024-04-05T05:29:11Z
-97.65459931269409,31.0444699056312,2024-04-05T05:29:12Z
-97.65474711803932,31.04434314515553,2024-04-05T05:29:13Z
-97.65489556405205,31.044217422139297,2024-04-05T05:29:14Z
-97.65504531592346,31.04409075118138,2024-04-05T05:29:15Z
-97.6551921517388,31.04396457267804,2024-04-05T05:29:16Z
-97.65533509954166,31.04383840307395,2024-04-05T05:29:17Z
-97.65547759865305,31.043715266661927,2024-04-05T05:29:18Z
-97.65561974292542,31.04359403674422,2024-04-05T05:29:19Z
-97.65575938100086,31.04347287092405,2024-04-05T05:29:20Z
-97.65589339867431,31.043355801630277,2024-04-05T05:29:21Z
-97.65601778313498,31.043250605271346,2024-04-05T05:29:22Z
-97.65613801124951,31.043161491116663,2024-04-05T05:29:23Z
-97.65627009524734,31.0430924758227,2024-04-05T05:29:24Z
-97.65640932380852,31.04304274133568,2024-04-05T05:29:25Z
-97.65655500127461,31.043016705032024,2024-04-05T05:29:26Z
-97.65670819404663,31.0430160724821,2024-04-05T05:29:27Z
-97.65686079252798,31.043041121318865,2024-04-05T05:29:28Z
-97.65700482891316,31.04309264928817,2024-04-05T05:29:29Z
-97.65713395666502,31.043168314007854,2024-04-05T05:29:30Z
-97.65723669888098,31.043268442720468,2024-04-05T05:29:31Z
-97.65731797425383,31.043378465936595,2024-04-05T05:29:32Z
-97.65738749565583,31.043487685075988,2024-04-05T05:29:33Z
-97.65746923822907,31.043588413523366,2024-04-05T05:29:34Z
-97.65756835434969,31.04367110721515,2024-04-05T05:29:35Z
-97.6576720907682,31.04373883982554,2024-04-05T05:29:36Z
-97.65777984931059,31.04379344185301,2024-04-05T05:29:37Z
-97.65787824923126,31.043831189874457,2024-04-05T05:29:38Z
-97.65795421498842,31.043856430536945,2024-04-05T05:29:39Z
-97.65800990485997,31.0438709635588,2024-04-05T05:29:40Z
-97.65804257223866,31.04387799548666,2024-04-05T05:29:41Z
-97.65806541493585,31.043882203541465,2024-04-05T05:29:42Z
-97.65809912546574,31.04389156260244,2024-04-05T05:29:44Z
-97.6581445408622,31.04388847600609,2024-04-05T05:29:46Z
-97.65818192554309,31.04389709105383,2024-04-05T05:29:47Z
-97.65820302404828,31.04391212895295,2024-04-05T05:29:48Z
-97.65816121377776,31.044062034980882,2024-04-05T05:29:49Z
-97.65814160410736,31.04412938034433,2024-04-05T05:29:50Z
-97.65811508830954,31.044202830942183,2024-04-05T05:29:51Z
-97.65809017559218,31.04426962385818,2024-04-05T05:29:52Z
-97.65806512629568,31.044339476661364,2024-04-05T05:29:53Z
-97.65803686628823,31.044417130246792,2024-04-05T05:29:54Z
-97.6580042697014,31.04450744889318,2024-04-05T05:29:55Z
-97.65796752181997,31.04461253303524,2024-04-05T05:29:56Z
-97.65792612059111,31.04473147982779,2024-04-05T05:29:57Z
-97.65788159168221,31.044862134233217,2024-04-05T05:29:58Z
-97.65783269148695,31.04500382009285,2024-04-05T05:29:59Z
-97.65778646790417,31.045138862593248,2024-04-05T05:30:00Z
-97.6577406905144,31.0452695697336,2024-04-05T05:30:01Z
-97.6576941259019,31.04540352017172,2024-04-05T05:30:02Z
-97.65764548016534,31.045543752316814,2024-04-05T05:30:03Z
-97.65759428923346,31.045690136897335,2024-04-05T05:30:04Z
-97.65754212749903,31.04584143944247,2024-04-05T05:30:05Z
-97.65748762457811,31.045996936446105,2024-04-05T05:30:06Z
-97.65743092362426,31.04615678860592,2024-04-05T05:30:07Z
-97.65737360355156,31.046319996488915,2024-04-05T05:30:08Z
-97.65731515014811,31.04648493365584,2024-04-05T05:30:09Z
-97.65725428367978,31.046649758245536,2024-04-05T05:30:10Z
-97.65719303065487,31.04681652214747,2024-04-05T05:30:11Z
-97.65713430420458,31.04698617869545,2024-04-05T05:30:12Z
-97.65707518704764,31.047156931901476,2024-04-05T05:30:13Z
-97.65701494801016,31.04732667407187,2024-04-05T05:30:14Z
-97.6569537102205,31.047494990491874,2024-04-05T05:30:15Z
-97.65689235973393,31.04766396580401,2024-04-05T05:30:16Z
-97.65683238395793,31.04783390071303,2024-04-05T05:30:17Z
-97.65677288056115,31.048005179777476,2024-04-05T05:30:18Z
-97.65671257278701,31.048177368098756,2024-04-05T05:30:19Z
-97.65665122588095,31.048351202328572,2024-04-05T05:30:20Z
-97.65658953255995,31.048525650021794,2024-04-05T05:30:21Z
-97.65652880372784,31.048701221025638,2024-04-05T05:30:22Z
-97.65646750749654,31.048877711395246,2024-04-05T05:30:23Z
-97.65640602947754,31.049054054357928,2024-04-05T05:30:24Z
-97.65634210614841,31.04923128464354,2024-04-05T05:30:25Z
-97.65627847251847,31.049408295152066,2024-04-05T05:30:26Z
-97.65621477245259,31.04958704510962,2024-04-05T05:30:27Z
-97.6561500431935,31.049766018690836,2024-04-05T05:30:28Z
-97.65608520800821,31.049942680513237,2024-04-05T05:30:29Z
-97.65602161615284,31.050120247564585,2024-04-05T05:30:30Z
-97.65596002949623,31.050298687468427,2024-04-05T05:30:31Z
-97.65589828163162,31.05047688585667,2024-04-05T05:30:32Z
-97.6558357955467,31.05065260328068,2024-04-05T05:30:33Z
-97.65577338821743,31.050825853423603,2024-04-05T05:30:34Z
-97.65571162353258,31.050997923537032,2024-04-05T05:30:35Z
-97.65565013040114,31.051169719572954,2024-04-05T05:30:36Z
-97.6555887605709,31.051340987600653,2024-04-05T05:30:37Z
-97.65552760417856,31.05151232529219,2024-04-05T05:30:38Z
-97.6554671860168,31.05168205584541,2024-04-05T05:30:39Z
-97.65540748101556,31.05185013805071,2024-04-05T05:30:40Z
-97.65534918348934,31.052016759170034,2024-04-05T05:30:41Z
-97.65529059434627,31.052180367371683,2024-04-05T05:30:42Z
-97.65523305137647,31.052342018298177,2024-04-05T05:30:43Z
-97.65517616288905,31.05250162181725,2024-04-05T05:30:44Z
-97.65511890195714,31.05266059088188,2024-04-05T05:30:45Z
-97.65506116596005,31.052818413187513,2024-04-05T05:30:46Z
-97.65500579744261,31.05297601221038,2024-04-05T05:30:47Z
-97.65495480888357,31.053132920627124,2024-04-05T05:30:48Z
-97.654906575981,31.053289998237886,2024-04-05T05:30:49Z
-97.65486230109363,31.053443857850713,2024-04-05T05:30:50Z
-97.65482106815118,31.05359240039536,2024-04-05T05:30:51Z
-97.65478463613479,31.053734291513138,2024-04-05T05:30:52Z
-97.65475018300715,31.05387940851327,2024-04-05T05:30:53Z
-97.65471697402886,31.054031644642546,2024-04-05T05:30:54Z
-97.65468354931471,31.054186259738366,2024-04-05T05:30:55Z
-97.65464484608343,31.05434139517008,2024-04-05T05:30:56Z
-97.65459940464955,31.05449694954694,2024-04-05T05:30:57Z
-97.65455415417108,31.05465449003951,2024-04-05T05:30:58Z
-97.65451461157699,31.054809657216765,2024-04-05T05:30:59Z
-97.65447592963076,31.05495874160844,2024-04-05T05:31:00Z
-97.65443664090661,31.055104738142177,2024-04-05T05:31:01Z
-97.6543950150317,31.055248813444948,2024-04-05T05:31:02Z
-97.65435133870004,31.055388428061544,2024-04-05T05:31:03Z
-97.65430682933963,31.055521037376398,2024-04-05T05:31:04Z
-97.65426410958405,31.055641025276845,2024-04-05T05:31:05Z
-97.65422541923166,31.0557441044936,2024-04-05T05:31:06Z
-97.65419144238841,31.055834218569682,2024-04-05T05:31:07Z
-97.65416323297126,31.055907134305208,2024-04-05T05:31:08Z
-97.65414365642432,31.05595741561369,2024-04-05T05:31:09Z
-97.65413034449409,31.05598719439444,2024-04-05T05:31:10Z
-97.65411788391924,31.056008878847752,2024-04-05T05:31:11Z
-97.65410524782168,31.056025720358825,2024-04-05T05:31:12Z
-97.6540933466983,31.056041126048243,2024-04-05T05:31:13Z
-97.65408044254065,31.056056122495793,2024-04-05T05:31:14Z
-97.65408218490053,31.056086002503523,2024-04-05T05:31:15Z
-97.6540688346812,31.056121627032418,2024-04-05T05:31:16Z
-97.65404629134146,31.056146531955996,2024-04-05T05:31:17Z
-97.65386421606243,31.05611289436578,2024-04-05T05:31:18Z
-97.65378587782506,31.05609448273733,2024-04-05T05:31:19Z
-97.65371158469337,31.056071386495006,2024-04-05T05:31:20Z
-97.6536295549872,31.05604479015873,2024-04-05T05:31:21Z
-97.65353232045653,31.056014302611196,2024-04-05T05:31:22Z
-97.6534190187754,31.055978599020023,2024-04-05T05:31:23Z
-97.65329118036645,31.055939671190732,2024-04-05T05:31:24Z
-97.653147675228,31.055897491840334,2024-04-05T05:31:25Z
-97.65299103302739,31.055851261025172,2024-04-05T05:31:26Z
-97.65282544076327,31.05580282085549,2024-04-05T05:31:27Z
-97.65266465310594,31.055755194870688,2024-04-05T05:31:28Z
-97.65250372861334,31.05570777579383,2024-04-05T05:31:29Z
-97.65233709044634,31.055659816535417,2024-04-05T05:31:30Z
-97.65216390588868,31.05561047546266,2024-04-05T05:31:31Z
-97.65198386435681,31.055557597696822,2024-04-05T05:31:32Z
-97.6517980883637,31.055504049649112,2024-04-05T05:31:33Z
-97.65160543791286,31.05544891003816,2024-04-05T05:31:34Z
-97.65140957423272,31.055392156822293,2024-04-05T05:31:35Z
-97.65121110404674,31.055333512893267,2024-04-05T05:31:36Z
-97.6510091678655,31.055274286724153,2024-04-05T05:31:37Z
-97.65080573911463,31.055213739562852,2024-04-05T05:31:38Z
-97.65060119830812,31.055153721615323,2024-04-05T05:31:39Z
-97.65039531476326,31.05509327851833,2024-04-05T05:31:40Z
-97.65018825381513,31.055033055190563,2024-04-05T05:31:41Z
-97.64998022025556,31.054973389060088,2024-04-05T05:31:42Z
-97.64977265426081,31.05491398059368,2024-04-05T05:31:43Z
-97.64956649612581,31.05485358427955,2024-04-05T05:31:44Z
-97.64936310974392,31.054788088253336,2024-04-05T05:31:45Z
-97.64916512706931,31.0547127186983,2024-04-05T05:31:46Z
-97.64897279136015,31.054627762215436,2024-04-05T05:31:47Z
-97.64878686215715,31.054534475188238,2024-04-05T05:31:48Z
-97.64860779859167,31.05443218016698,2024-04-05T05:31:49Z
-97.64843526327836,31.054324820548988,2024-04-05T05:31:50Z
-97.64826958086358,31.05421157114195,2024-04-05T05:31:51Z
-97.64811260587709,31.05409099915709,2024-04-05T05:31:52Z
-97.64796262576944,31.0539632339182,2024-04-05T05:31:53Z
-97.64781739568686,31.053831580316498,2024-04-05T05:31:54Z
-97.64766912086276,31.05370075654843,2024-04-05T05:31:55Z
-97.64751919961225,31.053571140626172,2024-04-05T05:31:56Z
-97.64737231195548,31.05344445582206,2024-04-05T05:31:57Z
-97.64723189875413,31.053323248551074,2024-04-05T05:31:58Z
-97.64709273425079,31.05320717121532,2024-04-05T05:31:59Z
-97.64695468597782,31.053097750344588,2024-04-05T05:32:00Z
-97.64681439212558,31.052999657577896,2024-04-05T05:32:01Z
-97.64667312448489,31.05291262949017,2024-04-05T05:32:02Z
-97.6465432683089,31.052839321545626,2024-04-05T05:32:03Z
-97.64643070877251,31.052768629750354,2024-04-05T05:32:04Z
-97.64634039198934,31.052682904002285,2024-04-05T05:32:05Z
-97.64627906408741,31.052586024608395,2024-04-05T05:32:06Z
-97.64625813347834,31.052482811395375,2024-04-05T05:32:07Z
-97.64626201027602,31.05237435961679,2024-04-05T05:32:08Z
-97.64625370606524,31.05226621079849,2024-04-05T05:32:09Z
-97.64633674276153,31.052158540630955,2024-04-05T05:32:10Z
-97.64639346472606,31.052047189738335,2024-04-05T05:32:11Z
-97.64645218820993,31.0519319056464,2024-04-05T05:32:12Z
-97.64651057451958,31.051810397245124,2024-04-05T05:32:13Z
-97.64656939254407,31.05168151316841,2024-04-05T05:32:14Z
-97.64663189533627,31.051547548199064,2024-04-05T05:32:15Z
-97.64669729657615,31.0514077627408,2024-04-05T05:32:16Z
-97.64676131550928,31.05126213358831,2024-04-05T05:32:17Z
-97.64684337592156,31.051124581682334,2024-04-05T05:32:18Z
-97.64690216915882,31.050973064950355,2024-04-05T05:32:19Z
-97.64697573841329,31.050826706130387,2024-04-05T05:32:20Z
-97.64705360245846,31.050686718815676,2024-04-05T05:32:21Z
-97.64711678170804,31.05053258007006,2024-04-05T05:32:22Z
-97.64718828305762,31.05038990775331,2024-04-05T05:32:23Z
-97.64725982695752,31.050253412814502,2024-04-05T05:32:24Z
-97.64733232444632,31.050112504959728,2024-04-05T05:32:25Z
-97.64740659783592,31.049971104453558,2024-04-05T05:32:26Z
-97.64748384397862,31.049830501942772,2024-04-05T05:32:27Z
-97.64756578912441,31.04969136081694,2024-04-05T05:32:28Z
-97.64765327435077,31.049553469356418,2024-04-05T05:32:29Z
-97.64774929502923,31.049418935610003,2024-04-05T05:32:30Z
-97.64785477829139,31.04928579097041,2024-04-05T05:32:31Z
-97.64797010654434,31.04915542853874,2024-04-05T05:32:32Z
-97.64809170133319,31.049026959105877,2024-04-05T05:32:33Z
-97.64822518002086,31.04890257903066,2024-04-05T05:32:34Z
-97.64836674936738,31.04878061342795,2024-04-05T05:32:35Z
-97.64851480634958,31.04866051337571,2024-04-05T05:32:36Z
-97.64867174921339,31.048542962328288,2024-04-05T05:32:37Z
-97.64883535017438,31.04843363760473,2024-04-05T05:32:38Z
-97.6490073780563,31.0483276342223,2024-04-05T05:32:39Z
-97.64918062841105,31.048222709177953,2024-04-05T05:32:40Z
-97.64935145213414,31.048116754781855,2024-04-05T05:32:41Z
-97.64952192233605,31.048010913842266,2024-04-05T05:32:42Z
-97.64969147452315,31.047905188235017,2024-04-05T05:32:43Z
-97.64986046260815,31.04780002969592,2024-04-05T05:32:44Z
-97.65002897906169,31.04769500145253,2024-04-05T05:32:45Z
-97.65019535006225,31.047590502362063,2024-04-05T05:32:46Z
-97.6503597263485,31.047488226500466,2024-04-05T05:32:47Z
-97.65052157992115,31.047386564113552,2024-04-05T05:32:48Z
-97.65068201831343,31.047284969894694,2024-04-05T05:32:49Z
-97.65084387562472,31.04718392857535,2024-04-05T05:32:50Z
-97.65100556088522,31.047081956679076,2024-04-05T05:32:51Z
-97.65116823385253,31.046980482726575,2024-04-05T05:32:52Z
-97.6513317059263,31.046877432889822,2024-04-05T05:32:53Z
-97.65149712909468,31.046772104790627,2024-04-05T05:32:54Z
-97.65166501710239,31.046669863328376,2024-04-05T05:32:55Z
-97.6518349992287,31.046567989403766,2024-04-05T05:32:56Z
-97.65200432653589,31.0464635051735,2024-04-05T05:32:57Z
-97.65217303410456,31.046357992054958,2024-04-05T05:32:58Z
-97.65233843792782,31.046249234848453,2024-04-05T05:32:59Z
-97.65250454205612,31.046141738271782,2024-04-05T05:33:00Z
-97.65266954816843,31.046033251630625,2024-04-05T05:33:01Z
-97.65283087349889,31.045922757100264,2024-04-05T05:33:02Z
-97.65298850755663,31.045809398033693,2024-04-05T05:33:03Z
-97.65314353532803,31.04569404316772,2024-04-05T05:33:04Z
-97.65329527405541,31.045576378301412,2024-04-05T05:33:05Z
-97.65344334530691,31.045454215591302,2024-04-05T05:33:06Z
-97.65359106952688,31.045330458880947,2024-04-05T05:33:07Z
-97.65373693236266,31.045204157471904,2024-04-05T05:33:08Z
-97.65388509151126,31.045078329810078,2024-04-05T05:33:09Z
-97.65403307188625,31.04495184426923,2024-04-05T05:33:10Z
-97.65418135791795,31.04482590757954,2024-04-05T05:33:11Z
-97.65432736442843,31.04470138707127,2024-04-05T05:33:12Z
-97.65447306817316,31.044578435733637,2024-04-05T05:33:13Z
-97.65461827997778,31.044454818907543,2024-04-05T05:33:14Z
-97.6547612910725,31.044330671992935,2024-04-05T05:33:15Z
-97.65490280688857,31.04420824356539,2024-04-05T05:33:16Z
-97.65504348623637,31.044083488291186,2024-04-05T05:33:17Z
-97.6551851448018,31.043960146188176,2024-04-05T05:33:18Z
-97.6553245165294,31.043837465052597,2024-04-05T05:33:19Z
-97.65546159201347,31.04371708483153,2024-04-05T05:33:20Z
-97.6555985219906,31.043598664858372,2024-04-05T05:33:21Z
-97.65573457523207,31.0434805742054,2024-04-05T05:33:22Z
-97.65586600765205,31.043367671842315,2024-04-05T05:33:23Z
-97.65598555226003,31.043266980174433,2024-04-05T05:33:24Z
-97.65610658636365,31.04317894107285,2024-04-05T05:33:25Z
-97.65623868446247,31.04310264840604,2024-04-05T05:33:26Z
-97.65638029586484,31.043045065773804,2024-04-05T05:33:27Z
-97.65653109191733,31.043013724141566,2024-04-05T05:33:28Z
-97.65668907405399,31.043010527545015,2024-04-05T05:33:29Z
-97.6568495129601,31.043035404487632,2024-04-05T05:33:30Z
-97.65699911174336,31.04308393524734,2024-04-05T05:33:31Z
-97.65712749121218,31.04316191099432,2024-04-05T05:33:32Z
-97.65723558206834,31.043258651880137,2024-04-05T05:33:33Z
-97.65731536479399,31.043371192541798,2024-04-05T05:33:34Z
-97.65738395438619,31.04348532289157,2024-04-05T05:33:35Z
-97.65746904181766,31.043584862495777,2024-04-05T05:33:36Z
-97.65756663147043,31.043671392931294,2024-04-05T05:33:37Z
-97.65767556177451,31.04374118665235,2024-04-05T05:33:38Z
-97.657788454513,31.043794904665866,2024-04-05T05:33:39Z
-97.65789193487717,31.043832814973733,2024-04-05T05:33:40Z
-97.65796715383514,31.043856701283932,2024-04-05T05:33:41Z
-97.65801415909853,31.043869485302828,2024-04-05T05:33:42Z
-97.65804473752046,31.043877311368533,2024-04-05T05:33:43Z
-97.65806554869444,31.043882291650874,2024-04-05T05:33:44Z
-97.65809675768666,31.043890391047483,2024-04-05T05:33:46Z
-97.6581289279617,31.04388487811918,2024-04-05T05:33:48Z
-97.65815703254033,31.04389135462898,2024-04-05T05:33:49Z
-97.65819119822126,31.04389922787973,2024-04-05T05:33:50Z
-97.65820322949365,31.043914050523444,2024-04-05T05:33:51Z
-97.65815331961336,31.044075964643223,2024-04-05T05:33:52Z
-97.65812968427693,31.044143588902465,2024-04-05T05:33:53Z
-97.65810756386067,31.044207506306684,2024-04-05T05:33:54Z
-97.65808554355505,31.04427202213245,2024-04-05T05:33:55Z
-97.65806150881544,31.04434487748506,2024-04-05T05:33:56Z
-97.65803269908825,31.0444310529427,2024-04-05T05:33:57Z
-97.65799940203782,31.044528548080148,2024-04-05T05:33:58Z
-97.65795860745884,31.044641476423067,2024-04-05T05:33:59Z
-97.65791443588972,31.04476825557208,2024-04-05T05:34:00Z
-97.65786737139523,31.044906311542352,2024-04-05T05:34:01Z
-97.65781890981944,31.04504553529746,2024-04-05T05:34:02Z
-97.6577727098383,31.045177863357512,2024-04-05T05:34:03Z
-97.65772839225414,31.045306806317758,2024-04-05T05:34:04Z
-97.65768232354274,31.045436849047473,2024-04-05T05:34:05Z
-97.65763235357349,31.045574099095457,2024-04-05T05:34:06Z
-97.65758037172446,31.04571758470561,2024-04-05T05:34:07Z
-97.65752703916418,31.045866435159024,2024-04-05T05:34:08Z
-97.65747323444349,31.04602087889352,2024-04-05T05:34:09Z
-97.65741735463764,31.046180410162506,2024-04-05T05:34:10Z
-97.65735943931944,31.046344677214886,2024-04-05T05:34:11Z
-97.65730083950716,31.046511133113235,2024-04-05T05:34:12Z
-97.65724133442616,31.046680108935536,2024-04-05T05:34:13Z
-97.65718071153344,31.046847041984616,2024-04-05T05:34:14Z
-97.65712177815448,31.047011123426852,2024-04-05T05:34:15Z
-97.65706278304575,31.047176185891495,2024-04-05T05:34:16Z
-97.65700417118148,31.047341812664413,2024-04-05T05:34:17Z
-97.65694554969107,31.047508143994115,2024-04-05T05:34:18Z
-97.65688694366371,31.047673324970624,2024-04-05T05:34:19Z
-97.65682828787938,31.04783950358331,2024-04-05T05:34:20Z
-97.65676926933446,31.048006164747324,2024-04-05T05:34:21Z
-97.65671149084432,31.04817272995323,2024-04-05T05:34:22Z
-97.65665338825863,31.048341358497368,2024-04-05T05:34:23Z
-97.65660053399048,31.048509936836354,2024-04-05T05:34:24Z
-97.65654206039389,31.048674484118283,2024-04-05T05:34:25Z
-97.65648780711275,31.048841757112335,2024-04-05T05:34:26Z
-97.65642516031664,31.049004816742773,2024-04-05T05:34:27Z
-97.656367180216,31.04916953813449,2024-04-05T05:34:28Z
-97.65630815938134,31.04932950951488,2024-04-05T05:34:29Z
-97.65625035998637,31.049488109153355,2024-04-05T05:34:30Z
-97.6561940518669,31.049644715012654,2024-04-05T05:34:31Z
-97.65613713612031,31.04980190073009,2024-04-05T05:34:32Z
-97.65607540962195,31.04995522934237,2024-04-05T05:34:33Z
-97.65602109117148,31.05011571809248,2024-04-05T05:34:34Z
-97.65596526524044,31.050276366194804,2024-04-05T05:34:35Z
-97.65590825298516,31.050439132504817,2024-04-05T05:34:36Z
-97.65585014856865,31.050602931635144,2024-04-05T05:34:37Z
-97.65579073560856,31.05076755968656,2024-04-05T05:34:38Z
-97.65573142752038,31.050930465613316,2024-04-05T05:34:39Z
-97.6556737812827,31.0510922003856,2024-04-05T05:34:40Z
-97.65561679776738,31.051252807593357,2024-04-05T05:34:41Z
-97.6555612114536,31.051413199471124,2024-04-05T05:34:42Z
-97.65550593965877,31.051573051080606,2024-04-05T05:34:43Z
-97.65544958780538,31.051731281249996,2024-04-05T05:34:44Z
-97.65538794194757,31.05188466075607,2024-04-05T05:34:45Z
-97.65533837102126,31.05204125551,2024-04-05T05:34:46Z
-97.65528766208145,31.05219888626072,2024-04-05T05:34:47Z
-97.65522996346267,31.052353241357046,2024-04-05T05:34:48Z
-97.65517258917987,31.052507776450835,2024-04-05T05:34:49Z
-97.65511305714112,31.05266272055481,2024-04-05T05:34:50Z
-97.65505493818648,31.052818979092226,2024-04-05T05:34:51Z
-97.65499853497508,31.052977062417533,2024-04-05T05:34:52Z
-97.65494481690928,31.053136376646304,2024-04-05T05:34:53Z
-97.65489240149428,31.053297565112203,2024-04-05T05:34:54Z
-97.65484515834326,31.053460994502128,2024-04-05T05:34:55Z
-97.65480207410934,31.05362277011804,2024-04-05T05:34:56Z
-97.65477382192591,31.05378220345904,2024-04-05T05:34:57Z
-97.65473020293395,31.053936235338345,2024-04-05T05:34:58Z
-97.65469690680993,31.05409125924904,2024-04-05T05:34:59Z
-97.65466809263584,31.054240996554928,2024-04-05T05:35:00Z
-97.65463411560684,31.05438890361849,2024-04-05T05:35:01Z
